facility_id,facility_name,category_main,category_detail,address,gu_name,dong_name,capacity,source_file
L-A5899,도봉노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 도봉구 도당로2길 12-13 (쌍문동),도봉구,쌍문동,,04_노인여가복지시설.csv
L-A6010,성가정노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 강동구 양재대로156길 28 (고덕동),강동구,고덕동,,04_노인여가복지시설.csv
L-A6055,아현실버복지관,여가,(노인복지시설) 노인복지관,서울특별시 마포구 환일길 3 (아현동),마포구,아현동,,04_노인여가복지시설.csv
L-A6079,금천노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 금천구 시흥대로51길 93-32 (시흥동),금천구,시흥동,,04_노인여가복지시설.csv
L-A6080,마포노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 마포구 서강로 68 (창전동),마포구,창전동,,04_노인여가복지시설.csv
L-A6226,광진노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 광진구 군자로 88 (군자동),광진구,군자동,,04_노인여가복지시설.csv
L-A6327,강남구립 대치노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 강남구 역삼로69길 22 (대치동),강남구,대치동,,04_노인여가복지시설.csv
L-A6449,강남구립 강남시니어플라자,여가,(노인복지시설) 노인복지관,서울특별시 강남구 봉은사로 332 (역삼동),강남구,역삼동,,04_노인여가복지시설.csv
L-A6518,금천호암노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 금천구 독산로72길 86-5 (독산동),금천구,독산동,,04_노인여가복지시설.csv
L-A6622,우리마포복지관,여가,(노인복지시설) 노인복지관,서울특별시 마포구 신촌로26길 10 (노고산동),마포구,노고산동,,04_노인여가복지시설.csv
L-A7031,송파실벗뜨락,여가,(노인복지시설) 노인복지관(소규모),"서울특별시 송파구 송파동 113번지 2호   4,5,6층",송파구,송파동,,04_노인여가복지시설.csv
L-A7039,온수어르신복지관,여가,(노인복지시설) 노인복지관,서울특별시 구로구 부일로9길 111 (온수동),구로구,온수동,,04_노인여가복지시설.csv
L-A7040,공릉노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 노원구 공릉로 129 (공릉동),노원구,공릉동,,04_노인여가복지시설.csv
L-A7046,강서구립곰달래어르신복지센터,여가,(노인복지시설) 노인복지관(소규모),서울특별시 강서구 화곡동 890번지,강서구,화곡동,,04_노인여가복지시설.csv
L-A7146,구로노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 구로구 새말로16길 25 번지 7 호,구로구,,,04_노인여가복지시설.csv
L-A7296,왕십리도선동노인복지관,여가,(노인복지시설) 노인복지관,"서울특별시 성동구 마장로 141 (상왕십리동, 왕십리도선동 복합청사 노인복지센터)",성동구,성동,,04_노인여가복지시설.csv
L-A7577,서울특별시립강동노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 강동구 동남로71길 32-5 (명일동),강동구,명일동,,04_노인여가복지시설.csv
L-A7727,송파복지센터,여가,(노인복지시설) 노인복지관(소규모),서울특별시 송파구 충민로 184 (장지동),송파구,장지동,,04_노인여가복지시설.csv
L-A7958,구립응암노인복지관,여가,(노인복지시설) 노인복지관(소규모),서울특별시 은평구 응암로21가길 5-1 (응암동),은평구,응암동,,04_노인여가복지시설.csv
L-A8780,강남구립 논현노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 강남구 강남대로128길 59 (논현동),강남구,논현동,,04_노인여가복지시설.csv
L-A9358,구립불광노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 은평구 연서로32길 17-11 (불광동),은평구,불광동,,04_노인여가복지시설.csv
L-A9619,강서구립화곡노인복지센터,여가,(노인복지시설) 노인복지관(소규모),서울특별시 강서구 월정로30길 963층~5층,강서구,,,04_노인여가복지시설.csv
L-A9646,강서구립연지노인복지센터,여가,(노인복지시설) 노인복지관(소규모),서울특별시 강서구 화곡로58길 30-7,강서구,,,04_노인여가복지시설.csv
L-C0000006552,근화노인교실,여가,(노인복지시설) 노인교실,서울특별시 중구 동호로20길 24 (신당동),중구,신당동,,04_노인여가복지시설.csv
L-C0000006693,도원동교회 노인교실,여가,(노인복지시설) 노인교실,서울특별시 용산구 새창로12길 11-8 (도원동),용산구,도원동,,04_노인여가복지시설.csv
L-C0000006711,후암동성당 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 용산구 후암로34길 21-8 (후암동),용산구,후암동,,04_노인여가복지시설.csv
L-C0000006714,용산성당 성모성심 아카데미,여가,(노인복지시설) 노인교실,서울특별시 용산구 효창원로15길 37 (산천동),용산구,산천동,,04_노인여가복지시설.csv
L-C0000006721,원동교회 늘품나루학교,여가,(노인복지시설) 노인교실,서울특별시 용산구 원효로64길 21 (원효로2가),용산구,,,04_노인여가복지시설.csv
L-C0000006758,삼각교회 상록대학,여가,(노인복지시설) 노인교실,서울특별시 용산구 한강대로53길 8 (한강로1가),용산구,,,04_노인여가복지시설.csv
L-C0000006779,새남터성당 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 용산구 이촌로 80-8 (이촌동),용산구,이촌동,,04_노인여가복지시설.csv
L-C0000006922,성동무지개노인대학,여가,(노인복지시설) 노인교실,서울특별시 성동구 무학로6길 9 (홍익동),성동구,홍익동,,04_노인여가복지시설.csv
L-C0000006935,성수1가2동노인복지관 대현분소,여가,(노인복지시설) 노인복지관,서울특별시 성동구 금호로 172-1 (금호동1가),성동구,성동,,04_노인여가복지시설.csv
L-C0000007003,금호교회 늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 성동구 금호동3가 165-1,성동구,성동,,04_노인여가복지시설.csv
L-C0000007243,구의교회 늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 광진구 광나루로44길 47 (구의동),광진구,구의동,,04_노인여가복지시설.csv
L-C0000007274,(사)대한노인회 동대문구지회,여가,(노인복지시설) 노인교실,서울특별시 동대문구 사가정로 98 (전농동),동대문구,전농동,,04_노인여가복지시설.csv
L-C0000007516,국일교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 중랑구 상봉로25길 27 (상봉동),중랑구,상봉동,,04_노인여가복지시설.csv
L-C0000008933,천주교불광동성당노인교실,여가,(노인복지시설) 노인교실,서울특별시 은평구 통일로 786 (불광동),은평구,불광동,,04_노인여가복지시설.csv
L-C0000008938,응암교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 은평구 은평로16길 11 (응암동),은평구,응암동,,04_노인여가복지시설.csv
L-C0000008976,응암 시니어 아카데미,여가,(노인복지시설) 노인교실,서울특별시 은평구 가좌로 200 (응암동),은평구,응암동,,04_노인여가복지시설.csv
L-C0000008980,늘푸른교실,여가,(노인복지시설) 노인교실,서울특별시 은평구 갈현로35길 12-13 (갈현동),은평구,갈현동,,04_노인여가복지시설.csv
L-C0000009087,서광 어르신대학,여가,(노인복지시설) 노인교실,서울특별시 은평구 통일로 951 (갈현동),은평구,갈현동,,04_노인여가복지시설.csv
L-C0000010954,아현노인교실,여가,(노인복지시설) 노인교실,서울특별시 서대문구 신촌로 293 (북아현동),서대문구,북아현동,,04_노인여가복지시설.csv
L-C0000011022,바오로시니어대학,여가,(노인복지시설) 노인교실,서울특별시 서대문구 연희로 64-14 (연희동),서대문구,연희동,,04_노인여가복지시설.csv
L-C0000011028,연희교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 서대문구 연희로10길 17-6 (연희동),서대문구,연희동,,04_노인여가복지시설.csv
L-C0000011082,아현동성당노인대학,여가,(노인복지시설) 노인교실,서울특별시 서대문구 북아현로4나길 17 (북아현동),서대문구,북아현동,,04_노인여가복지시설.csv
L-C0000011255,성산동성당백삼위성인대학,여가,(노인복지시설) 노인교실,서울특별시 마포구 성산동 572-200,마포구,성산동,,04_노인여가복지시설.csv
L-C0000011288,베드로노인교실,여가,(노인복지시설) 노인교실,서울특별시 마포구 마포대로14길 15-1 (공덕동),마포구,공덕동,,04_노인여가복지시설.csv
L-C0000011363,천주교등촌성당 요셉노인교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동중앙북로8길 41 (목동),양천구,목동,,04_노인여가복지시설.csv
L-C0000011381,해나리은빛 노인교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동동로 353 (목동),양천구,목동,,04_노인여가복지시설.csv
L-C0000011401,산돌노인교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 오목로 270 (목동),양천구,목동,,04_노인여가복지시설.csv
L-C0000011402,등촌교회 노인교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동중앙북로8길 49 (목동),양천구,목동,,04_노인여가복지시설.csv
L-C0000011404,목동성당 로사리오 노인교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동서로 271 (신정동),양천구,신정동,,04_노인여가복지시설.csv
L-C0000011452,금빛새마을금고 노인교실,여가,(노인복지시설) 노인교실,"서울특별시 양천구 신월로 188 (신월동,3층)",양천구,신월동,,04_노인여가복지시설.csv
L-C0000011764,까치산노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 까치산로2길 89-1 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv
L-C0000011793,강서교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 강서로15길 132 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv
L-C0000011819,성산어르신문화교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 개화동로23길 111 (방화동),강서구,방화동,,04_노인여가복지시설.csv
L-C0000012469,제일노인교실,여가,(노인복지시설) 노인교실,서울특별시 금천구 탑골로2길 56 (시흥동),금천구,시흥동,,04_노인여가복지시설.csv
L-C0000012922,상도성가정시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 동작구 상도로 259 (상도동),동작구,상도동,,04_노인여가복지시설.csv
L-C0000013174,관악시조노인교실,여가,(노인복지시설) 노인교실,서울특별시 관악구 봉천동 13-44,관악구,봉천동,,04_노인여가복지시설.csv
L-C0000013274,요셉시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 서초구 방배로5길 43 (방배동),서초구,방배동,,04_노인여가복지시설.csv
L-C0000013400,포이시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 서초구 논현로5길 28 (양재동),서초구,양재동,,04_노인여가복지시설.csv
L-C0000013631,역삼동성당 경환성경공부대학,여가,(노인복지시설) 노인교실,"서울특별시 강남구 언주로85길 23-11 (역삼동, 역삼성당)",강남구,역삼동,,04_노인여가복지시설.csv
L-C0000014070,(사)대한노인회 강동구지회부설 노인교실,여가,(노인복지시설) 노인교실,"서울특별시 강동구 양재대로 1342, 2층 (둔촌동, 강동숨;터)",강동구,강동,,04_노인여가복지시설.csv
L-C0102545092,수표교교회서초노인대학,여가,(노인복지시설) 노인교실,서울특별시 서초구 명달로 52 (서초동),서초구,서초동,,04_노인여가복지시설.csv
L-C0103568439,서초노인대학,여가,(노인복지시설) 노인교실,서울특별시 서초구 서초대로54길 45 (서초동),서초구,서초동,,04_노인여가복지시설.csv
L-C0103578338,효성교회노인교실,여가,(노인복지시설) 노인교실,서울특별시 서초구 서초대로34가길 43 (방배동),서초구,방배동,,04_노인여가복지시설.csv
L-C0103979406,난곡동 성가정 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 관악구 난곡로26길 43 (신림동),관악구,신림동,,04_노인여가복지시설.csv
L-C0104316590,서대문성당성심회노인교실,여가,(노인복지시설) 노인교실,"서울특별시 서대문구 통일로9길 11 (냉천동, 서대문성당)",서대문구,냉천동,,04_노인여가복지시설.csv
L-C0105913247,강서제자노인교실,여가,(노인복지시설) 노인교실,서울특별시 강서구 방화동로 52 (방화동),강서구,방화동,,04_노인여가복지시설.csv
L-C0107493822,오병이어,여가,(노인복지시설) 노인교실,서울특별시 은평구 역말로8길 25 (대조동),은평구,대조동,,04_노인여가복지시설.csv
L-C0108219572,남산시민대학,여가,(노인복지시설) 노인교실,서울특별시 용산구 서빙고로 39 (한강로3가),용산구,,,04_노인여가복지시설.csv
L-C0113983779,이태원감리교회 실버아카데미,여가,(노인복지시설) 노인교실,"서울특별시 용산구 이태원로15길 1, 3층 (이태원동)",용산구,이태원동,,04_노인여가복지시설.csv
L-C0115149410,평광교회 GS(Golden Senior) 대학,여가,(노인복지시설) 노인교실,서울특별시 양천구 목동 909번지 2호 평광교회,양천구,목동,,04_노인여가복지시설.csv
L-C0116434848,서문교회 장수대학,여가,(노인복지시설) 노인교실,"서울특별시 은평구 가좌로10길 10 (응암동, 서문교회)",은평구,응암동,,04_노인여가복지시설.csv
L-C0119379370,구산교회 실버대학,여가,(노인복지시설) 노인교실,서울특별시 은평구 구산동 16번지 26호,은평구,구산동,,04_노인여가복지시설.csv
L-C0120436149,북가좌2동노인복지센터,여가,(노인복지시설) 노인복지관,서울특별시 서대문구 증가로20길 43 (북가좌동),서대문구,북가좌동,,04_노인여가복지시설.csv
L-C0128012503,동작휴양소,여가,(노인복지시설) 노인교실,충청남도 태안군 안면읍 중신로 343,,,,04_노인여가복지시설.csv
L-C0128270562,금천어르신복지센터,여가,(노인복지시설) 노인복지관,서울특별시 금천구 독산동 1088번지 1호,금천구,독산동,,04_노인여가복지시설.csv
L-C0133637546,한성늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 은평구 응암로20길 23 (응암동),은평구,응암동,,04_노인여가복지시설.csv
L-C0133649551,역촌 시니어 아카데미,여가,(노인복지시설) 노인교실,서울특별시 은평구 역말로 14 (역촌동),은평구,역촌동,,04_노인여가복지시설.csv
L-C0134474281,연동실버아카데미,여가,(노인복지시설) 노인교실,서울특별시 종로구 김상옥로 37 (연지동),종로구,연지동,,04_노인여가복지시설.csv
L-C0134739775,성락시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 영등포구 도림로 304 (신길동),영등포구,신길동,,04_노인여가복지시설.csv
L-C0136178100,중앙늘푸른대학,여가,(노인복지시설) 노인교실,서울특별시 종로구 충신길 22 (종로6가),종로구,,,04_노인여가복지시설.csv
L-C0136766184,문래시니어노인교실,여가,(노인복지시설) 노인교실,서울특별시 영등포구 문래로20길 52,영등포구,,,04_노인여가복지시설.csv
L-C0136843644,충신평생대학,여가,(노인복지시설) 노인교실,서울특별시 용산구 이촌로 188 (이촌동),용산구,이촌동,,04_노인여가복지시설.csv
L-C0140086790,시니어행복발전센터,여가,(노인복지시설) 노인복지관,서울특별시 영등포구 대림동 899번지 2호 영등포보건분소 2층,영등포구,대림동,,04_노인여가복지시설.csv
L-C0151939866,우장산성당 부설 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 강서구 화곡로53길 21 (화곡동),강서구,화곡동,,04_노인여가복지시설.csv
L-C0155048002,등촌1동성당 노인교실 평생대학,여가,(노인복지시설) 노인교실,"서울특별시 강서구 공항대로55길 61 (등촌동, 등촌1동천주교회)",강서구,등촌동,,04_노인여가복지시설.csv
L-C0170708757,송파실벗뜨락,여가,(노인복지시설) 노인복지관,서울특별시 송파구 백제고분로42길 5 (송파동),송파구,송파동,,04_노인여가복지시설.csv
L-C0173190370,발산동성당볏고을시니어아카데미,여가,(노인복지시설) 노인교실,"서울특별시 강서구 강서로45다길 12-27 (화곡동, 발산동성당)",강서구,화곡동,,04_노인여가복지시설.csv
L-C0180004812,동천노년교실,여가,(노인복지시설) 노인교실,서울특별시 영등포구 신길로40길 10 (신길동),영등포구,신길동,,04_노인여가복지시설.csv
L-C0182554230,백영관대학,여가,(노인복지시설) 노인교실,서울특별시 강서구 금낭화로 52 (방화동),강서구,방화동,,04_노인여가복지시설.csv
L-C0184193791,양천실버교실,여가,(노인복지시설) 노인교실,서울특별시 양천구 신월로24길 8 (신월동),양천구,신월동,,04_노인여가복지시설.csv
L-C0189818842,서림동 현대아파트 실버교실,여가,(노인복지시설) 노인교실,"서울특별시 관악구 신림로29길 8 (신림동, 신림현대아파트 경로당)",관악구,신림동,,04_노인여가복지시설.csv
L-C0190809851,망우동성당 늘푸른대학 노인교실,여가,(노인복지시설) 노인교실,서울특별시 중랑구 봉우재로65길 13 (망우동),중랑구,망우동,,04_노인여가복지시설.csv
L-C0190814322,양원성당 시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 중랑구 양원역로 89 (망우동),중랑구,망우동,,04_노인여가복지시설.csv
L-C0190992784,양천교회 청춘교실,여가,(노인복지시설) 노인교실,"서울특별시 강서구 양천로47가길 25-10 (가양동, 양천교회)",강서구,가양동,,04_노인여가복지시설.csv
L-C0191160447,강남노아대학 노인교실,여가,(노인복지시설) 노인교실,"서울특별시 강남구 헌릉로637길 12 (세곡동, 강남제일교회)",강남구,세곡동,,04_노인여가복지시설.csv
L-C0193378491,성북구립 정릉실버복지센터,여가,(노인복지시설) 노인복지관,서울특별시 성북구 솔샘로 8 (정릉동),성북구,정릉동,,04_노인여가복지시설.csv
L-C0198909497,은평교회 늘푸른 대학,여가,(노인복지시설) 노인교실,"서울특별시 은평구 응암로 376, 5층 (녹번동)",은평구,녹번동,,04_노인여가복지시설.csv
L-C0206331598,중화동성당 바오로대학 노인교실,여가,(노인복지시설) 노인교실,서울특별시 중랑구 동일로134길 3 (중화동),중랑구,중화동,,04_노인여가복지시설.csv
L-C0295953542,강서50플러스센터,여가,(노인복지시설) 노인교실,"서울특별시 강서구 강서로56가길 166, 203동 지하1~2층 (등촌동)",강서구,등촌동,,04_노인여가복지시설.csv
L-C0296433103,성요셉아카데미,여가,(노인복지시설) 노인교실,서울특별시 강남구 도곡로 540 (대치동),강남구,대치동,,04_노인여가복지시설.csv
L-C0608063483,천주교세곡동성당시니어아카데미,여가,(노인복지시설) 노인교실,"서울특별시 강남구 밤고개로21길 50 (율현동, 천주교 세곡동성당)",강남구,율현동,,04_노인여가복지시설.csv
L-C0608063593,주영광시니어대학,여가,(노인복지시설) 노인교실,서울특별시 강동구 아리수로93가길 34 (강일동),강동구,강일동,,04_노인여가복지시설.csv
L-C0608064115,목천교회 노인교실,여가,(노인복지시설) 노인교실,서울특별시 중랑구 용마산로 432 (면목동),중랑구,면목동,,04_노인여가복지시설.csv
L-C0608070655,구립 자양노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 광진구 뚝섬로56길 20 (자양동),광진구,자양동,,04_노인여가복지시설.csv
L-C0608070862,용마산 성당 사랑 시니어 아카데미,여가,(노인복지시설) 노인교실,서울특별시 중랑구 면목로27나길 32 (면목동),중랑구,면목동,,04_노인여가복지시설.csv
L-C0608071148,상봉 시니어 아카데미,여가,(노인복지시설) 노인교실,서울특별시 중랑구 면목로92길 34 (상봉동),중랑구,상봉동,,04_노인여가복지시설.csv
L-C0608082237,망우교회 어르신대학,여가,(노인복지시설) 노인교실,서울특별시 중랑구 용마산로112나길 7 (망우동),중랑구,망우동,,04_노인여가복지시설.csv
L-C0608088053,구립 수락노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 노원구 수락산로 214 (상계동),노원구,상계동,,04_노인여가복지시설.csv
L-C0608095904,더 블레싱,여가,(노인복지시설) 노인교실,"서울특별시 강남구 논현로132길 18 (논현동, 서울영동교회)",강남구,논현동,,04_노인여가복지시설.csv
L-C0608098168,은빛학교,여가,(노인복지시설) 노인교실,서울특별시 마포구 독막로 189 (신수동),마포구,신수동,,04_노인여가복지시설.csv
L-C0608104541,은평노인대학,여가,(노인복지시설) 노인교실,"서울특별시 은평구 통일로 767, B117호 (대조동, 베르디움 STAY1)",은평구,대조동,,04_노인여가복지시설.csv
L-C0608114710,오손도손시니어대학,여가,(노인복지시설) 노인교실,"서울특별시 도봉구 도당로13길 22, 3층 (방학동)",도봉구,방학동,,04_노인여가복지시설.csv
L-C0608119221,(사)대한노인회관악구지회 부설 노인대학,여가,(노인복지시설) 노인교실,"서울특별시 관악구 관악로5길 95, 1층 (봉천동)",관악구,봉천동,,04_노인여가복지시설.csv
L-C0608129449,송정동노인복지관,여가,(노인복지시설) 노인복지관,"서울특별시 성동구 송정18가길 9, 2층 (송정동)",성동구,송정동,,04_노인여가복지시설.csv
L-C0608134483,노원어르신휴센터,여가,(노인복지시설) 노인교실,"서울특별시 노원구 동일로 1456, 711동동 1207호 (상계동, 상계주공아파트)",노원구,동동,,04_노인여가복지시설.csv
L-C0608142341,법장사 노인교실,여가,(노인복지시설) 노인교실,서울특별시 중랑구 숙선옹주로 69 (묵동),중랑구,묵동,,04_노인여가복지시설.csv
L-C0608144844,동일교회 경로대학,여가,(노인복지시설) 노인교실,서울특별시 중랑구 면목로35길 21 (면목동),중랑구,면목동,,04_노인여가복지시설.csv
L-C0608145024,목동시니어 스마트교육센터,여가,(노인복지시설) 노인교실,"서울특별시 양천구 등촌로 208, 2층 (목동)",양천구,목동,,04_노인여가복지시설.csv
L-C0608170148,학리시니어센터,여가,(노인복지시설) 노인교실,서울특별시 강남구 학동로47길 30 (논현동),강남구,논현동,,04_노인여가복지시설.csv
L-C0608208533,100세 건강플러스,여가,(노인복지시설) 노인교실,"서울특별시 강북구 오현로 208 (번동, 번동주공3단지아파트 309동 주민복지관-2)",강북구,번동,,04_노인여가복지시설.csv
L-C0608275303,상도은빛복지관,여가,(노인복지시설) 노인복지관,서울특별시 동작구 매봉로 36 (상도1동),동작구,상도1동,,04_노인여가복지시설.csv
L-C0608330198,영동실버대학,여가,(노인복지시설) 노인교실,서울특별시 강남구 논현로6길 6 (개포동),강남구,개포동,,04_노인여가복지시설.csv
L-C0608330209,은평카리스스쿨,여가,(노인복지시설) 노인교실,서울특별시 은평구 진흥로15길 22-20 (불광동),은평구,불광동,,04_노인여가복지시설.csv
L-C0608335756,꿈꾸는 할롬 모임(할롬교실),여가,(노인복지시설) 노인교실,서울특별시 마포구 월드컵로42길 55 (상암동),마포구,상암동,,04_노인여가복지시설.csv
L-C0608337179,옹기시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 중랑구 신내로7나길 5 (신내동),중랑구,신내동,,04_노인여가복지시설.csv
L-C0608337231,꿈비,여가,(노인복지시설) 노인교실,서울특별시 은평구 증산로11길 7-12 (증산동),은평구,증산동,,04_노인여가복지시설.csv
L-C0608462699,반포느티나무쉼터,여가,(노인복지시설) 노인복지관,"서울특별시 서초구 신반포로 127, 4층 (반포동, 반포2동열린문화센터)",서초구,반포동,,04_노인여가복지시설.csv
L-C0608954392,은곡시니어센터,여가,(노인복지시설) 노인교실,서울특별시 강남구 헌릉로571길 48 (세곡동),강남구,세곡동,,04_노인여가복지시설.csv
L-C0608954445,문정노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 송파구 송이로37길 11 (문정동),송파구,문정동,,04_노인여가복지시설.csv
L-C0609064754,삼성시니어센터,여가,(노인복지시설) 노인교실,서울특별시 강남구 봉은사로111길 18-3 (삼성동),강남구,삼성동,,04_노인여가복지시설.csv
L-C0609131597,동백꽃노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 동대문구 전농동 146번지,동대문구,전농동,,04_노인여가복지시설.csv
L-C0609131599,동백꽃노인종합복지관,여가,(노인복지시설) 노인복지관,서울특별시 동대문구 전농동 146번지,동대문구,전농동,,04_노인여가복지시설.csv
L-C0609364141,에버그린 교실,여가,(노인복지시설) 노인교실,"서울특별시 마포구 마포대로 197-1 (아현동, 아현장로교회)",마포구,아현동,,04_노인여가복지시설.csv
L-C0609451583,용두동교회 평생대학(노인교실),여가,(노인복지시설) 노인교실,서울특별시 동대문구 왕산로17길 14 (용두동),동대문구,용두동,,04_노인여가복지시설.csv
L-C0609451586,용두동교회 평생대학(노인교실),여가,(노인복지시설) 노인교실,서울특별시 동대문구 왕산로17길 14 (용두동),동대문구,용두동,,04_노인여가복지시설.csv
L-C0609492239,면목 야고보대학,여가,(노인복지시설) 노인교실,서울특별시 중랑구 면목로58길 41 (면목동),중랑구,면목동,,04_노인여가복지시설.csv
L-C0609522799,동대문성당 시니어대학,여가,(노인복지시설) 노인교실,"서울특별시 종로구 난계로25길 54 (숭인동, 동대문성당)",종로구,숭인동,,04_노인여가복지시설.csv
L-C0609565860,행복한 미라클시니어아카데미,여가,(노인복지시설) 노인교실,"서울특별시 광진구 능동로47길 15, 2층 (중곡동)",광진구,중곡동,,04_노인여가복지시설.csv
L-C0609565861,행복한 미라클시니어아케데미,여가,(노인복지시설) 노인교실,"서울특별시 광진구 능동로47길 15, 2층 (중곡동)",광진구,중곡동,,04_노인여가복지시설.csv
L-C0609565916,수서시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 강남구 광평로 199 (수서동),강남구,수서동,,04_노인여가복지시설.csv
L-C0609575153,행복한 미라클시니어아카데미,여가,(노인복지시설) 노인교실,"서울특별시 광진구 능동로47길 15, 2층 (중곡동)",광진구,중곡동,,04_노인여가복지시설.csv
L-C0609608169,강남구립 도곡1노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 강남구 강남대로44길 25 (도곡동),강남구,도곡동,,04_노인여가복지시설.csv
L-C0609620191,왕십리2동노인복지관,여가,(노인복지시설) 노인복지관,서울특별시 성동구 무학봉길 69 (하왕십리동),성동구,하왕십리동,,04_노인여가복지시설.csv
L-C0609630155,선정시니어센터,여가,(노인복지시설) 노인교실,서울특별시 강남구 선릉로105길 5 (역삼동),강남구,역삼동,,04_노인여가복지시설.csv
L-C0609677430,관악어르신행복센터,여가,(노인복지시설) 노인교실,"서울특별시 관악구 관악로5길 95 (봉천동, 1층)",관악구,봉천동,,04_노인여가복지시설.csv
L-C0609691202,동대문50플러스센터,여가,(노인복지시설) 노인교실,"서울특별시 동대문구 외대역동로5길 18 (휘경동, 동대문50플러스센터)",동대문구,외대역동,,04_노인여가복지시설.csv
L-C0609695591,사당솔밭도서관 노인교실,여가,(노인복지시설) 노인교실,서울특별시 동작구 솔밭로 86 (사당동),동작구,사당동,,04_노인여가복지시설.csv
L-C0609714719,종로구지회 부설 노인대학,여가,(노인복지시설) 노인교실,"서울특별시 종로구 대학로3길 14, 3층 (효제동, (북촌별관) 북촌로5가길 17-7)",종로구,효제동,,04_노인여가복지시설.csv
L-C0609723116,김영삼도서관,여가,(노인복지시설) 노인교실,서울특별시 동작구 매봉로 1 (상도1동),동작구,상도1동,,04_노인여가복지시설.csv
L-C0609729032,꿈꾸는 실버아카데미,여가,(노인복지시설) 노인교실,"서울특별시 동대문구 한천로58길 47 (이문동, 쌍용아파트)",동대문구,이문동,,04_노인여가복지시설.csv
L-C0609732365,강서구립마곡어르신복지관,여가,(노인복지시설) 노인복지관,서울특별시 강서구 마곡중앙5로 43 (마곡동),강서구,마곡동,,04_노인여가복지시설.csv
L-C0609740087,방배4동 느티나무쉼터,여가,(노인복지시설) 노인복지관,"서울특별시 서초구 방배중앙로 118, 2층 (방배동, 서초 시니어플라자)",서초구,방배동,,04_노인여가복지시설.csv
L-C0609740344,포이시니어센터,여가,(노인복지시설) 노인교실,"서울특별시 강남구 논현로16길 11, 1층 (개포동)",강남구,개포동,,04_노인여가복지시설.csv
L-C0609740449,구파발성당 예수성심대학,여가,(노인복지시설) 노인교실,"서울특별시 은평구 진관2로 29-16 (진관동, 구파발성당)",은평구,진관동,,04_노인여가복지시설.csv
L-F00249,청구노인복지센터(분관),여가,(노인복지시설) 노인복지관(소규모),서울특별시 중구 청구로3길 69 (신당동),중구,신당동,,04_노인여가복지시설.csv
L-F03847,금천한내어르신복지센터,여가,(노인복지시설) 노인복지관(소규모),"서울특별시 금천구 한내로 69-15 (독산동, 주공13단지아파트)",금천구,독산동,,04_노인여가복지시설.csv
L-F03957,반석노인교실,여가,(노인복지시설) 노인교실,서울특별시 금천구 독산로78길 20 (독산동),금천구,독산동,,04_노인여가복지시설.csv
L-F03958,성가정시니어아카데미,여가,(노인복지시설) 노인교실,서울특별시 금천구 두산로5길 19독산1동성당 (독산동),금천구,독산동,,04_노인여가복지시설.csv
L-F03959,시흥노인교실,여가,(노인복지시설) 노인교실,서울특별시 금천구 금하로23다길 8 (시흥동),금천구,시흥동,,04_노인여가복지시설.csv
