name,address,gu_raw
조원(아)경로당,서울특별시 관악구 조원로11길 24(신림동 1719),관악구
힐스테이트뉴포레(아)경로당,"서울특별시 관악구 조원로 25, 103동 1층(신림동 1746)",관악구
미성경로당,서울특별시 관악구 난곡로58길 11(신림동 1566-35),관악구
삼성경로당,서울특별시 관악구 난곡로63가길 47(신림동 1476-33),관악구
약수경로당,서울특별시 관악구 미성길 123(신림동 733),관악구
하난곡경로당,서울특별시 관악구 난우10가길 20-7(신림동 597-96),관악구
건영1차(아)경로당,서울특별시 관악구 문성로 74(신림동 746-43),관악구
신림동부센트레빌(아)경로당,서울특별시 관악구 미성3길 16(신림동 1734),관악구
신림쌍용(아)경로당,서울특별시 관악구 미성길 122(신림동 1686),관악구
신림푸르지오(아)경로당,서울특별시 관악구 남부순환로 1430(신림동 1730),관악구
신림초원(아)경로당,서울특별시 관악구 미성5길 40(신림동1712),관악구
라이프(아)경로당,서울특별시 관악구 문성로 86(신림동 1700),관악구
난곡경로당,서울특별시 관악구 난곡로31길 38(신림동 712-7),관악구
무궁화경로당,서울특별시 관악구 난곡로26다길 17(신림동 646-7),관악구
법원경로당,서울특별시 관악구 법원단지25길 15(신림동 610-47),관악구
우림경로당,서울특별시 관악구 난곡로24가길 19-4(신림동 638-62),관악구
건영2차(아)경로당,서울특별시 관악구 난곡로35길 28-7(신림동 721-2),관악구
임광관악파크(아)경로당,서울특별시 관악구 난곡로 167(신림동 1727),관악구
국회단지경로당,서울특별시 관악구 난향9길 59-1(신림동 675-330),관악구
난향경로당,서울특별시 관악구 난곡로9길 29-2(신림동 679-6),관악구
대우신림2차푸르지오(아)경로당,"서울특별시 관악구 난곡로 66, 102동(신림동 1736)",관악구
휴먼시아(아)1경로당,"서울특별시 관악구 난곡로 30, 107동(신림동 1735-1 107동)",관악구
휴먼시아(아)2경로당,"서울특별시 관악구 난곡로 55, 216동(신림동 1735 216동)",관악구
휴먼시아(아)3경로당,"서울특별시 관악구 난곡로 55, 220동(신림동 1735 220동)",관악구
휴먼시아(아)4경로당,"서울특별시 관악구 난곡로 55, 204동(신림동 1735 204동)",관악구
휴먼시아(아)5경로당,"서울특별시 관악구 난곡로 55, 227동(신림동 1735 227동)",관악구
휴먼시아(아)제3단지경로당,"서울특별시 관악구 난곡로 63, 별동(신림동 1735-2 별동)",관악구
신림SH빌(아)경로당,서울특별시 관악구 난곡로 80(신림동 1736-1),관악구
서원경로당,서울특별시 관악구 서원3길 10(신림동 409-26),관악구
신관경로당,서울특별시 관악구 신림로48길 25(신림동 91-50),관악구
신본경로당,서울특별시 관악구 남부순환로200다길 7(신림동 1510-6),관악구
성우(아)경로당,서울특별시 관악구 남부순환로198길 7(신림동 10-622),관악구
신원경로당,서울특별시 관악구 남부순환로170길 6 (신림동 1581-6),관악구
신일경로당,서울특별시 관악구 문성로32길 18(신림동1630-30),관악구
동부(아)경로당,서울특별시 관악구 신원로 26(신림동 1695),관악구
서광경로당,"서울특별시 관악구 참숯5길 38(신림동 1564-64, 1564-78)",관악구
서림경로당,서울특별시 관악구 서림3길 47(신림동103-141 ),관악구
행복경로당,서울특별시 관악구 신림로36길 12-10(신림동 94-115),관악구
신림현대(아)경로당,"서울특별시 관악구 신림로29길 8, 104동 뒤편(신림동 1694)",관악구
원신경로당,서울특별시 관악구 양지10길 15-1(신림동 368-8),관악구
돌샘경로당,"서울특별시 관악구 호암로18나길 5, 지하1층(신림동 306-12외1)",관악구
국제산장(아)경로당,서울특별시 관악구 호암로 417(신림동 1693),관악구
삼성산주공(아)경로당,서울특별시 관악구 호암로 399(신림동 1714),관악구
신림동벽산블루밍(아)경로당,서울특별시 관악구 호암로 519(신림동 1733),관악구
주공1단지(아)경로당,서울특별시 관악구 광신길 160(신림동 1704-1),관악구
주공2단지(아)경로당,서울특별시 관악구 광신길 86(신림동 1713),관악구
태흥(아)경로당,서울특별시 관악구 호암로 541(신림동 1698),관악구
신림서초(아)경로당,서울특별시 관악구 호암로16길 5(신림동 1724),관악구
대학경로당,서울특별시 관악구 대학12길 16,관악구
신림9현대(아)경로당,서울특별시 관악구 대학20길 27(신림동 255-189),관악구
건영3차(아)경로당,서울특별시 관악구 신림로3길 40(신림동 1703-1),관악구
서초구립 서초1동 경로당,서초구 효령로68길49-3,서초구
서초현대아파트 경로당,서초구 사임당로19길10,서초구
서초삼성래미안 경로당,서초구 사임당로17길116,서초구
서초자이아파트 경로당,서초구 효령로68길81,서초구
서초캐슬리버티아파트 경로당,서초구 사임당로10길39,서초구
서초구립 서초2동 경로당,서초구 강남대로45길17-2,서초구
우성5차아파트 경로당,서초구 서초대로74길30,서초구
서초트라팰리스아파트 경로당,서초구 효령로72길57,서초구
래미안 서초에스티지(아)경로당,서초구 서운로 107,서초구
래미안리더스원 시니어스클럽,서초구 서운로 62,서초구
서초동 현대아파트 경로당,서초구 효령로72길 14,서초구
서초그랑자이 시니어클럽,서초구 효령로 391,서초구
서초구립 예술의마을 경로당,서초구 남부순환로323길44-15,서초구
서초구립 서초3동 경로당,서초구 반포대로1길53-3,서초구
서초한빛삼성아파트 경로당,서초구 서초대로40길72,서초구
서초한신플러스타운 경로당,서초구 남부순환로323길38-15,서초구
서초2차e편한세상 경로당,서초구 효령로49길57,서초구
서초5차e편한세상 경로당,서초구 명달로4길30,서초구
서초구립하명달 경로당,서초구 반포대로 23길 51-6,서초구
서초구립 명달 경로당,서초구 서운로23길17,서초구
서초구립 장안 경로당,서초구 서초대로55길13,서초구
삼풍아파트 경로당,서초구 서초중앙로200,서초구
유원서초아파트 경로당,서초구 서초중앙로24길43,서초구
서초래미안아파트 경로당,서초구 서초대로65길13-10,서초구
롯데캐슬클래식아파트경희회관 경로당,서초구 서운로197,서초구
래미안서초스위트(아) 경로당,서초구 서운로221,서초구
서초교대e편한세상아파트경로당,서초구 서초중앙로24길33,서초구
서초롯데캐슬프레지던트(아) 경로당,서초구 서초중앙로24길57,서초구
서초푸르지오써밋시니어클럽경로당,서초구 서운로201,서초구
서초구립 잠원동 경로당,서초구 강남대로107길24,서초구
서초구립 주흥경로당,"서초구 신반포로41길 30, 201호",서초구
신반포16차아파트 경로당,서초구 잠원로 157,서초구
한강아파트 경로당,서초구 잠원로213-10,서초구
잠원한신아파트 경로당,서초구 잠원로150,서초구
잠원훼미리아파트 경로당,서초구 잠원로202-11,서초구
월드메르디앙아파트 경로당,서초구 신반포로45길71,서초구
금호베스트빌아파트 경로당,서초구 나루터로46,서초구
롯데캐슬갤럭시1차 경로당,서초구 잠원로14길 3,서초구
롯데캐슬갤럭시2차 경로당,서초구 잠원로14길 23,서초구
강변아파트 경로당,서초구 잠원로166-17,서초구
신반포청구아파트 경로당,서초구 신반포로33길66,서초구
래미안 신반포팰리스 경로당,서초구 잠원로8길 35,서초구
래미안 신반포리오센트경로당,서초구 잠원로14길 32,서초구
서초구립 반포복지관 경로당,"서초구 사평대로55길90, 3층",서초구
서초구립 반포1동 경로당,서초구 사평대로55길90 1층,서초구
반포자이아파트 경로당,서초구 신반포로270,서초구
반포리체 경로당,서초구 고무래로35,서초구
반포래미안아이파크경로당,서초구 서초중앙로220,서초구
반포써밋시니어클럽 경로당,"서초구 고무래로89,105동 1층",서초구
디에이치 반포라클라스경로당,서초구 서초중앙로206,서초구
서초구립 반포2동 경로당,서초구 신반포로15길28,서초구
래미안퍼스티지시니어클럽 경로당,서초구 반포대로275,서초구
아크로리버파크 시니어클럽,서초구 신반포로15길19,서초구
원베일리 시니어클럽,서초구 반포대로 333,서초구
반포힐스테이트 경로당,서초구 신반포로 16길 15-20,서초구
서초구립 반포3동 경로당,서초구 신반포로23길48,서초구
잠원동아아파트 경로당,서초구 신반포로33길 15,서초구
킴스빌리지아파트 경로당,서초구 잠원로3길 6,서초구
신반포자이아파트경로당,서초구 잠원로60,서초구
아크로리버뷰신반포아파트경로당,서초구 잠원로117,서초구
반포센트럴자이아파트시니어클럽경로당,서초구 반포대로310-6,서초구
반포르엘아파트경로당,서초구 신반포로23길 23,서초구
서초구립 반포4동 경로당,서초구 사평대로26길9-14,서초구
한신서래아파트 경로당,서초구 사평대로28길31,서초구
현대동궁아파트 경로당,서초구 사평대로154,서초구
궁전아파트 경로당,서초구 사평대로142,서초구
미도1차(아) 경로당,서초구 서초중앙로29길28,서초구
미도2차(아) 경로당,서초구 사평대로240,서초구
엠브이아파트 경로당,서초구 고무래로10길39,서초구
서초구립 기녕당,서초구 방배중앙로159-6,서초구
방배삼호아파트 경로당,서초구 방배로270,서초구
롯데캐슬헤론 경로당,서초구 동광로1길 112,서초구
서초구립 방배1동제1 경로당,서초구 서초대로114-8,서초구
방배브라운 경로당,서초구 방배로19길67,서초구
소정회 경로당,서초구 방배로15길 56,서초구
방배서리풀이편한세상실버클럽 경로당,서초구 효령로33길 50,서초구
방배1차이편한세상 시니어클럽,서초구 서초대로 34길 34,서초구
서초구립 방배2동제2 경로당,서초구 방배천로16길5,서초구
남태령 경로당,서초구 전원말안길2,서초구
(방배)우성아파트 경로당,서초구 방배선행길1,서초구
방배래미안아파트 경로당,서초구 방배선행길2,서초구
방배팔일경로당(81세대),서초구 과천대로 908,서초구
방배롯데캐슬아르떼 경로당,서초구 방배천로 18길 11,서초구
서초구립 방배3동제2 경로당,서초구 남부순환로287길17-4,서초구
신동아아파트 경로당,서초구 효령로164,서초구
대우효령아파트 경로당,서초구 효령로84,서초구
임광1.2차아파트 경로당,서초구 방배로14,서초구
임광3차아파트 경로당,서초구 방배로2길24-5,서초구
래미안방배아트힐 경로당,서초구 남부순환로2311-12,서초구
방배래미안타워 경로당,서초구 남부순환로2183,서초구
방배그랑자이 아파트 시니어클럽,서초구 방배로21,서초구
방배현대멤피스2차(아) 경로당,서초구 방배로63,서초구
서초구립 방배4동 경로당,서초구 방배중앙로19길4,서초구
방배1차현대아파트 경로당,서초구 서초대로1길30,서초구
방배2차현대홈타운 경로당,서초구 서초대로1길34,서초구
방배롯데캐슬로제 경로당,서초구 방배로26길41,서초구
보훈 경로당,서초구 방배로27길13,서초구
서초구립 말죽거리 경로당,서초구 바우뫼로41길72-9,서초구
서초구립 암산 경로당,서초구 바우뫼로7길84,서초구
서초구립 송동마을 경로당,서초구 송동길27,서초구
서초구립 우면동 경로당,서초구 바우뫼로4길6,서초구
우면형촌 경로당,서초구 형촌10길3,서초구
우성아파트 경로당,서초구 바우뫼로99,서초구
한라아파트 경로당,서초구 바우뫼로33,서초구
코오롱아파트 경로당,서초구 바우뫼로53,서초구
동양고속아파트 경로당,서초구 바우뫼로7길29,서초구
대림아파트 경로당,서초구 바우뫼로7길51,서초구
서초구립 우면주공아파트 경로당,서초구 바우뫼로7길11,서초구
식유촌 경로당,서초구 우면동 610-5,서초구
서초네이처힐1단지아파트 경로당,서초구 형촌길35,서초구
서초네이처힐2단지아파트 경로당,서초구 형촌길 15,서초구
서초네이처힐3단지아파트 경로당,서초구 태봉로2길60,서초구
서초네이처힐4단지아파트 경로당,서초구 태봉로2길65,서초구
서초네이처힐5단지아파트 경로당,서초구 태봉로2길5,서초구
서초네이처힐6단지아파트 경로당,서초구 태봉로2길30,서초구
서초네이처힐7단지아파트  경로당,서초구 태봉로2길10,서초구
서초힐스경로당,서초구 양재대로2길 90,서초구
서초호반써밋 경로당,서초구 양재대로2길 109,서초구
LH서초3단지아파트경로당,서초구 양재대로2길 34,서초구
호반써밋서초파크아파트 경로당,서초구 양재대로 2길 33,서초구
호반써밋파크뷰아파트 경로당,서초구 양재대로2길 11,서초구
양재리본타워1단지아파트 경로당,서초구 바우뫼로18길 20,서초구
성촌경로당,서초구 성촌6길1,서초구
양재리본타워2단지아파트 경로당,서초구 매헌로16길 40,서초구
서초구립 동산마을 경로당,서초구 동산로12길8,서초구
서초구립 잔디마을 경로당,서초구 매헌로6길58,서초구
서초구립 새원마을 경로당,서초구 새원3길 8,서초구
원지 경로당,서초구 원지동 589,서초구
서초구립 홍씨마을 경로당,서초구 홍씨마을길25,서초구
서초구립 염곡 경로당,서초구 염곡말길9,서초구
서초구립 능안마을 경로당,서초구 능안말2길13,서초구
서초구립 본마을 경로당,서초구 본마을2길2,서초구
안골마을 경로당,서초구 내곡동 192-3,서초구
서초구립 청룡마을 경로당,서초구 청룡마을4길 15,서초구
새쟁이마을 경로당,서초구 신원동 22-2,서초구
내곡신흥 경로당,서초구 내곡동 1-1125,서초구
탑성마을 경로당,서초구 탑성말길6,서초구
서초포레스타7단지(아) 경로당,서초구 청계산로 11길7-12,서초구
서초더샵포레시니어하우스 경로당,서초구 헌릉로8길58,서초구
서초포레스타5단지(아) 경로당,서초구 청계산로7길43,서초구
서초포레스타3단지(아) 경로당,서초구 헌릉로8길22,서초구
서초포레스타6단지(아) 경로당,서초구 청계산로9길 1-12,서초구
서초포레스타2단지(아) 경로당,서초구 헌릉로8길 45,서초구
흐능날 경로당,서초구 내곡동 1-3026,서초구
서초구립 샘마을 경로당,서초구 샘마을길 8,서초구
학수정,강남구 도산대로17길 45,강남구
미성2차아파트,강남구 압구정로 113,강남구
신현대아파트,강남구 압구정로 151,강남구
미성1차아파트,강남구 압구정로11길17,강남구
강남상가아파트,"강남구 압구정로2길 46, 4층 옥탑",강남구
논골,강남구 강남대로128길 59,강남구
세심,강남구 논현로115길 35-1,강남구
논현,강남구 논현로 123길 19,강남구
논현아파트,강남구 강남대로146길 28,강남구
영동,강남구 언주로116길 27,강남구
한마음,강남구 논현로136길 5-8,강남구
아크로힐스논현아파트,강남구 언주로 604,강남구
논현쌍용,강남구 도산대로50길 43,강남구
학리,강남구 학동로 47길 30,강남구
동현,강남구 언주로 146길 18,강남구
압구정노인복지관,강남구 도산대로53길 5,강남구
동호,강남구 압구정로29길 57,강남구
현대아파트,강남구 압구정로33길 48,강남구
압구정1동,강남구 언주로157길 8,강남구
로데오현대아파트,강남구 압구정로50길 28,강남구
한양아파트,강남구 압구정로 313,강남구
청담래미안로이뷰아파트,강남구 영동대로142길 16,강남구
재너머,강남구 삼성로147길 64,강남구
진흥아파트,강남구 학동로 87길 9,강남구
삼성청담공원아파트,강남구 도산대로96길 39,강남구
청담현대3차아파트,강남구 도산대로101길 29,강남구
청담유로카운티아파트,강남구 도산대로92길 10,강남구
청담삼성1차아파트,강남구 삼성로133길 20,강남구
청담,강남구 도산대로67길 15,강남구
청수,강남구 도산대로85길 43,강남구
청담자이아파트,강남구 영동대로138길12,강남구
삼성,강남구 봉은사로111길 18-3,강남구
청담삼성진흥아파트,강남구 학동로88길5,강남구
I PARK삼성아파트,강남구 영동대로 640,강남구
풍림아파트,강남구 영동대로112길 15,강남구
봉전,강남구 봉은사로68길 39-3,강남구
힐스테이트2단지아파트,"강남구 삼성로111길 8, 304동",강남구
롯데캐슬프레미어아파트,강남구 선릉로126길 22,강남구
래미안삼성2차아파트,"강남구 선릉로130길 20, 104동",강남구
롯데캐슬킹덤아파트,"강남구 선릉로112길 53, 지하",강남구
삼성파크아파트,강남구 삼성로99길 14,강남구
힐스테이트1단지아파트,"강남구 학동로68길 29, 107동 뒤 2층",강남구
롯데아파트,강남구 학동로 432,강남구
서광아파트,강남구 선릉로130길 19,강남구
삼성현대아파트,"강남구 학동로64길 14, 101동",강남구
센트럴아이파크아파트,강남구 삼성로 629,강남구
래미안라클래시아파트,강남구 삼성로 651,강남구
우성아파트,강남구 선릉로 120,강남구
선경아파트,강남구 삼성로 151,강남구
래미안대치팰리스1단지아파트,강남구 삼성로 51길 37,강남구
래미안대치팰리스2단지아파트,강남구 삼성로51길 35,강남구
대치I'PARK아파트,강남구 선릉로 222,강남구
롯데캐슬리베아파트,강남구 도곡로 404,강남구
동부센트레빌아파트,강남구 선릉로 206,강남구
대치삼성아파트,강남구 도곡로78길 22,강남구
대치SK VIEW아파트,강남구 삼성로51길 25,강남구
대치,강남구 역삼로90길 18,강남구
미도아파트,강남구 삼성로 150,강남구
은마아파트,강남구 삼성로 212,강남구
쌍용제2차아파트,강남구 영동대로 220,강남구
쌍용제1차아파트,강남구 영동대로 210,강남구
대치현대아파트,강남구 삼성로 64길 5,강남구
대치르엘경로당,강남구 도곡로 93길23,강남구
우성1차아파트,강남구 영동대로 230,강남구
한티,강남구 선릉로76길 11,강남구
대치4,강남구 도곡로77길 22,강남구
대치포스코더샵,강남구 삼성로 417,강남구
상방교,강남구 봉은사로24길 70,강남구
선정,"강남구 봉은사로 52길 7, 301호, 302호",강남구
역삼중앙,강남구 도곡로21길 7,강남구
하방교,강남구 역삼로11길 9-7,강남구
역삼제3,강남구 논현로79길 24,강남구
테헤란,강남구 언주로97길 27-4,강남구
역삼,강남구 역삼로18길 22,강남구
어울림,강남구 도곡로7길 22,강남구
개나리푸르지오아파트,강남구 역삼로 314,강남구
역삼푸르지오아파트,강남구 언주로 332,강남구
래미안펜타빌아파트,강남구 역삼로 309,강남구
역삼2차아이파크아파트,강남구 도곡로57길 12,강남구
역삼시니어하우스,"강남구 언주로 79길 30-3, 1층/지1층",강남구
역삼2,강남구 도곡로27길 27,강남구
역삼개나리래미안아파트,강남구 역삼로 306,강남구
역삼자이아파트 경로당,"강남구 언주로 420, 101동",강남구
강남센트럴아이파크아파트,강남구 테헤란로 44길 26,강남구
테헤란아이파크아파트 실버클럽,강남구 테헤란로52길 16,강남구
개나리skview 경로당,강남구 역삼로 315-1,강남구
도곡1동,"강남구 남부순환로351길 22-12, B101,103,104호",강남구
도곡쌍용예가아파트,"강남구 남부순환로363길 30, 102동 지하",강남구
대림아파트,강남구 논현로41길 10,강남구
역삼럭키아파트,강남구 논현로 213,강남구
도곡우성아파트,강남구 남부순환로363길 49,강남구
한신아파트,"강남구 논현로 205, 3동 뒤",강남구
역말,강남구 논현로58길 33,강남구
독구리,강남구 남부순환로379길 14,강남구
현대그린아파트 경로당,강남구 논현로51길 25,강남구
개포우성4차아파트,강남구 언주로 117,강남구
도곡렉슬경로당,"강남구 선릉로 221, 210동 1002호",강남구
대림아크로빌아파트,강남구 언주로 30길 13,강남구
삼성래미안아파트,"강남구 남부순환로 2803, 상가",강남구
타워팰리스2차아파트,강남구 언주로30길 57,강남구
매봉시니어센터 파크골프아카데미(도곡경로당),강남구 논현로26길 34,강남구
개포한신아파트,강남구 언주로 123,강남구
아카데미스위트,강남구 언주로30길 21,강남구
래미안도곡카운티,"강남구 도곡로 320, 201동 2층",강남구
우성3차아파트,강남구 개포로 307,강남구
경남아파트,강남구 언주로 110,강남구
개포현대1차아파트,강남구 개포로 303,강남구
디퍼아1 경로당,강남구 개포로 310,강남구
디퍼아2 경로당,강남구 개포로 310,강남구
주공5단지아파트,강남구 삼성로4길 17,강남구
주공6단지아파트,강남구 개포로 516,강남구
개포7단지아파트,"강남구 개포로 516, 주공7단지아파트",강남구
개포,강남구 선릉로12길 12,강남구
이화,강남구 개포로 409-1,강남구
개포자이프레지던스 시니어클럽,강남구 삼성로 14,강남구
개포상록스타힐즈 실버라운지,강남구 영동대로 16,강남구
래미안블레스티지,강남구 선릉로 8,강남구
디에이치자이개포아파트,강남구 영동대로 22,강남구
디에이치아너힐즈 노블라운지,강남구 삼성로 11,강남구
대치1단지아파트,강남구 개포로 109길 5,강남구
대청3단지,강남구 개포로109길 21,강남구
우성7차아파트,강남구 개포로110길 15,강남구
대치아파트2단지,강남구 개포로 109길 9,강남구
래미안 개포 루체하임 시니어클럽,강남구 개포로110길 50,강남구
개포자이 경로당,강남구 개포로109길 69,강남구
밀미리,강남구 개포로31길 31,강남구
현대2차아파트,강남구 언주로 107,강남구
포이,강남구 개포로20길 48,강남구
우성6차아파트,강남구 언주로 3,강남구
개포래미안포레스트아파트,"강남구 개포로 264(120동, 126동 앞)",강남구
일원,강남구 광평로3길 21,강남구
가람아파트,강남구 일원로 127,강남구
목련타운아파트,강남구 광평로19길 15,강남구
수서삼성아파트,강남구 광평로31길 27,강남구
샘터마을아파트,강남구 일원로 120,강남구
강남데시앙포레아파트,강남구 광평로34길 55,강남구
상록수아파트,강남구 광평로10길 15,강남구
푸른마을아파트,강남구 일원로 14길 25,강남구
수서10단지아파트,강남구 광평로19길 10,강남구
청솔빌리지,강남구 광평로10길 50,강남구
한솔마을 시니어클럽,"강남구 광평로10길 6,102동",강남구
대청,강남구 개포로124길 24,강남구
장수,"강남구 양재대로55길 10,대청종합사회복지관",강남구
수서1단지아파트,"강남구 양재대로55길 12, 117동 앞",강남구
제일,"강남구 양재대로55길 10, 104동 놀이터 옆",강남구
궁마을,강남구 광평로42길 18,강남구
수서3단지아파트,강남구 광평로51길 49,강남구
수서7단지아파트,강남구 광평로47길 17,강남구
수서6단지아파트,강남구 광평로56길 11,강남구
수서8단지아파트,강남구 광평로39길 3,강남구
수서4단지아파트,강남구 광평로51길 27,강남구
한아름아파트,강남구 광평로51길 22,강남구
강남 더샵 시니어하우스,강남구 광평로34길 35,강남구
은곡,"강남구 헌릉로571길48, 2층",강남구
래미안강남힐즈아파트,강남구 자곡로 101,강남구
LH강남힐스테이트아파트,강남구 자곡로 3길 21,강남구
윗반고개마을,강남구 헌릉로645길 11,강남구
LH강남아이파크아파트,강남구 자곡로 175,강남구
세곡리엔파크3단지아파트,강남구 헌릉로590길 11,강남구
신동아파밀리에2단지,강남구 헌릉로590길 10,강남구
세곡리엔파크4단지아파트,강남구 헌릉로590길 88,강남구
신동아파밀리에1단지,강남구 헌릉로590길100,강남구
반고개,강남구 헌릉로622길 9,강남구
방죽1,강남구 밤고개로24길 60,강남구
방죽2,강남구 밤고개로23길 14-31,강남구
자곡(못골),강남구 자곡로7길 12-2,강남구
쟁골,강남구 밤고개로12길 29,강남구
한신휴플러스8단지아파트,강남구 밤고개로27길20,강남구
한신휴플러스6단지아파트,강남구 밤고개로26길50,강남구
LH강남브리즈힐아파트,강남구 자곡로3길45,강남구
한양수자인아파트,강남구 자곡로 260,강남구
래미안포레아파트,강남구 밤고개로21길 25,강남구
강남LH1단지아파트,강남구 헌릉로571길 20,강남구
강남에버시움,강남구 자곡로 3길 22,강남구
세곡LH푸르지오아파트,강남구 자곡로 21,강남구
강남데시앙파크아파트,강남구 헌릉로590길 63,강남구
효성해링턴 시니어클럽,강남구 자곡로 36,강남구
LH수서1단지,"강남구 밤고개로 165, 102동 1층",강남구
한솔아파트,강남구 학동로64길 7,강남구
래미안하이스턴아파트,강남구 도곡로93길 12,강남구
역삼e편한 세상아파트,강남구 선릉로 69길 20,강남구
그레이튼 실버클럽아파트,강남구 도곡로43길 21,강남구
레미안 그레이튼아파트,강남구 도곡로43길 20,강남구
역삼래미안아파트,강남구 선릉로69길 19,강남구
한신아파트,강남구 개포로 110길 43,강남구
대림아파트,강남구 학동로77길 27,강남구
역삼복지경로당,강남구 언주로70길 18,강남구
풍납제1,송파구 풍성로 67 (풍납동),송파구
풍성,송파구 풍성로25길 21-9(풍납동),송파구
풍납제2,송파구 바람드리9길 18-1(풍납동),송파구
동아한가람,송파구 한가람로 448 (풍납동),송파구
씨티극동아파트,송파구 한가람로 478 (풍납동),송파구
신성노바빌,송파구 한가람로 468 (풍납동),송파구
토성,송파구 토성로 19길 37 (풍납동),송파구
풍납현대,송파구 올림픽로 525 (풍납동),송파구
극동,송파구 올림픽로45길 11 (풍납동),송파구
쌍용(아),송파구 올림픽로47길 9(풍납동),송파구
한강극동,송파구 토성로 38-6(풍납동),송파구
풍산,송파구 토성로 37 (풍납동),송파구
풍납2미성(아),송파구 풍성로 14 (풍납동),송파구
대아(아),송파구 풍성로 52 (풍납동),송파구
송파현대힐스테이트,송파구 풍성로26길 31(풍납동),송파구
잠실올림픽공원아이파크,송파구 올림픽로43길 34 (풍납동),송파구
해모로,송파구 풍성로26길 47(풍납동),송파구
거여,송파구 오금로 476-12(거여동),송파구
영풍,송파구 오금로51길 20(거여동),송파구
거여현대3차,송파구 거마로 43 (거여동),송파구
현대1차(아),송파구 오금로54길 10 (거여동),송파구
어울림(아),송파구 오금로56길 28 (거여동),송파구
삼호,송파구 거마로9길 19 (거여동),송파구
거여새마을,송파구 오금로62길 13-3 (거여동),송파구
현대2차,송파구 오금로61길 20 (거여동),송파구
거여1단지,송파구 양산로8길 8(거여동),송파구
동아효성,송파구 양산로8길 18(거여동),송파구
거여3단지,송파구 양산로2길 44 (거여동),송파구
거여4단지,송파구 양산로8길 18 (거여동),송파구
거여5단지,송파구 양산로4길 16 (거여동),송파구
거여6단지,송파구 양산로2길 38 (거여동),송파구
e편한세상송파파크센트럴,송파구 오금로 551 (거여동),송파구
송파시그니처롯데캐슬,송파구 거마로 56(거여동),송파구
신마천,송파구 성내천로43마길 11-1 (마천동),송파구
산성,송파구 성내천로55길 16 (마천동),송파구
송파보훈,송파구 성내천로 306(마천동),송파구
금호,송파구 마천로57길 16 (마천동),송파구
금호어울림2차,송파구 성내천로 314 (마천동),송파구
송파파크데일1단지,송파구 성내천로37길 37(마천동),송파구
송파파크데일2단지,송파구 성내천로47길 38 (마천동),송파구
마천,송파구 성내천로38길 4(마천동),송파구
하마천,송파구 성내천로23길 12 (마천동),송파구
남천,송파구 성내천로33가길 16(마천동),송파구
용마,송파구 거마로22길 11-8(마천동),송파구
마천제2,송파구 성내천로30길 13 (마천동),송파구
금호어울림1차,송파구 성내천로 245 (마천동),송파구
마천우방,송파구 성내천로 211 (마천동),송파구
아남,송파구 마천로35길 18 (마천동),송파구
신동아아파트,송파구 성내천로21길 11(마천동),송파구
왕천,송파구 양재대로71길 20-10 (방이동),송파구
대림,송파구 양재대로 1109 (방이동),송파구
코오롱,송파구 오금로31길 27 (방이동),송파구
한양3차(아),송파구 오금로 251(방이동),송파구
신구블레스밸리,송파구 위례성대로12길 25 (방이동),송파구
방이,송파구 가락로39길 11 (방이동),송파구
몽촌,송파구 백제고분로 489 (방이동),송파구
올림픽베어스타운,송파구 위례성대로 58 (방이동),송파구
오륜1단지(아),송파구 양재대로 1218 (방이동),송파구
오륜2단지,송파구 양재대로 1218 (방이동),송파구
오륜3단지(아),송파구 양재대로 1218 (방이동),송파구
오금,송파구 성내천로10길 4(오금동),송파구
벌말,송파구 동남로28길 23 (오금동),송파구
목련,송파구 동남로24길 25 (오금동),송파구
백토,송파구 양재대로72길 47-8(오금동),송파구
누에머리,송파구 문정로 271 (오금동),송파구
오금현대(아),송파구 오금로35길 17 (오금동),송파구
오금대림,송파구 위례성대로 176 (오금동),송파구
삼성,송파구 문정로 197 (오금동),송파구
오금우방(아),송파구 성내천로 87 (오금동),송파구
현대백조(아),송파구 양재대로72길 15 (오금동),송파구
현대백조(아)102동,송파구 양재대로 72길  20(오금동),송파구
송파레미니스1단지,송파구 성내천로 6 (오금동),송파구
송파레미니스2단지,송파구 동남로 341 (오금동),송파구
송파두산위브(아),송파구 성내천로 103(오금동),송파구
송파더플래티넘,송파구 성내천로 50(오금동),송파구
호수,송파구 송파대로48길 28 (송파동),송파구
송파제1,송파구 송파대로42길 29 (송파동),송파구
한양1차,송파구 가락로 187 (송파동),송파구
송파제2,송파구 송파대로38길 1(송파동),송파구
한양2차,송파구 가락로 192 (송파동),송파구
송파미성,송파구 오금로32길 10 (송파동),송파구
삼익(아),송파구 오금로 252 (송파동),송파구
성지,송파구 송이로12길 17 (송파동),송파구
삼성래미안,송파구 오금로32길 14 (송파동),송파구
래미안송파파인탑,송파구 오금로32길 31(송파동),송파구
돌마리,송파구 가락로7길 4(석촌동),송파구
오봉산,송파구 석촌호수로20길 13 (석촌동),송파구
석촌,송파구 백제고분로40길 13-16 (석촌동),송파구
삼전제1,송파구 백제고분로32길 6-30 (삼전동),송파구
삼전제2,송파구 백제고분로27길 40-24 (삼전동),송파구
가락본,송파구 양재대로62길 32-13 (가락동),송파구
훙이,송파구 송이로17길 48 (가락동),송파구
건너말,송파구 중대로10길 29 (가락동),송파구
가락우성2차아파트,송파구 중대로12길35,송파구
