rest_id,kind,name,address,area_m2,lon,lat,source_file
R-04103,park,푸른수목원,서울특별시 구로구 서해안로 2117(항동81-1) 푸른수목원관리사무소,200956.0,126.82407,37.483029,01_seoul_parks.csv
R-04104,park,까치산근린공원,서울특별시 동작구 사당동 산32,384026.0,126.9640735,37.4845836,01_seoul_parks.csv
R-04105,park,삼일근린공원,서울특별시 동작구 사당동 산24-17,36660.0,126.9743686,37.4860183,01_seoul_parks.csv
R-04106,park,문정근린공원,서울특별시 송파구 문정동 18-4,49972.0,127.1275819,37.4862156,01_seoul_parks.csv
R-04107,park,광평근린공원,서울특별시 강남구 수서동 산10-1,519782.0,127.092184,37.4880445,01_seoul_parks.csv
R-04108,park,개웅산근린공원,서울특별시 구로구 오류동 산13-1,411972.0,126.8485734,37.4888943,01_seoul_parks.csv
R-04109,park,도곡근린공원,서울특별시 강남구 도곡동 산31-1,254648.0,127.0450338,37.4903127,01_seoul_parks.csv
R-04110,park,상도근린공원,서울특별시 동작구 성대로6사길 27-6(상도공원),359342.8,126.9385469,37.492299,01_seoul_parks.csv
R-04111,park,보라매공원,서울특별시 동작구 여의대방로20길 33(보라매공원),406705.0,126.918289,37.492333,01_seoul_parks.csv
R-04112,park,장지근린공원,서울특별시 송파구 장지동 산 11번지,585652.0,127.1387,37.4957083,01_seoul_parks.csv
R-04113,park,국립서울현충원,"서울특별시 동작구 현충로 210(동작동, 국립서울현충원)",1433079.0,126.9736849,37.4998621,01_seoul_parks.csv
R-04114,park,온수도시자연공원,서울특별시 구로구 개봉동 산2-60,1097565.0,126.83695,37.5002598,01_seoul_parks.csv
R-04115,park,천마근린공원,서울특별시 송파구 마천동 산 1-1,185295.0,127.1586644,37.5005173,01_seoul_parks.csv
R-04116,park,오금근린공원,서울특별시 송파구 오금로 363 오금근린공원,219167.0,127.1323957,37.5038715,01_seoul_parks.csv
R-04117,park,고척근린공원,서울특별시 구로구 고척로45길 39(고척공원),108120.0,126.8521495,37.5042944,01_seoul_parks.csv
R-04118,park,송파나루근린공원(석촌호수),서울특별시 송파구 잠실로 148 (잠실동),285757.0,127.0983002,37.5069328,01_seoul_parks.csv
R-04119,park,노량진공원,서울특별시 동작구 대방동 519(여의대방로44길 39),415610.0,126.927319,37.507396,01_seoul_parks.csv
R-04120,park,답십리근린공원,서울특별시 동대문구 답십리로 209(답십리공원),160720.0,127.0626512,37.507396,01_seoul_parks.csv
R-04121,park,갈산근린공원,서울특별시 양천구 신정동 162-56,138596.0,126.8689146,37.5082119,01_seoul_parks.csv
R-04122,park,아시아근린공원,서울특별시 송파구 올림픽로 44 (잠실동),66027.8,127.0762885,37.5102779,01_seoul_parks.csv
R-04123,park,사육신공원,서울특별시 동작구 노량진로 191,47964.0,126.948636,37.5137049,01_seoul_parks.csv
R-04124,park,계남근린공원,서울특별시 양천구 신정동 산44-2일대,603715.2,126.8479643,37.5138358,01_seoul_parks.csv
R-04125,park,봉은공원,서울특별시 강남구 삼성동 75,328018.0,127.0554961,37.5139026,01_seoul_parks.csv
R-04126,park,영등포근린공원,서울특별시 영등포구 신길로 275,61544.0,126.910662,37.515423,01_seoul_parks.csv
R-04127,park,자매근린공원,서울특별시 영등포구 의사당대로 166 (우) 07324,16500.0,126.9302895,37.5177329,01_seoul_parks.csv
R-04128,park,중마루근린공원,서울특별시 영등포구 영등포동2가 222,6456.0,126.9112668,37.519832,01_seoul_parks.csv
R-04129,park,올림픽공원,서울특별시 송파구 올림픽로 424 (방이동),1513491.2,127.122959,37.520934,01_seoul_parks.csv
R-04130,park,청담근린공원,서울특별시 강남구 청담동 66,59347.0,127.052453,37.5213259,01_seoul_parks.csv
R-04131,park,용산가족공원,서울특별시 용산구 서빙고로 185,75900.0,126.983335,37.522226,01_seoul_parks.csv
R-04132,park,도산근린공원,서울특별시 강남구 도산대로45길 20(도산공원),29816.5,127.0350296,37.5246752,01_seoul_parks.csv
R-04133,park,여의도근린공원,서울특별시 영등포구 여의공원로 68 (여의도동),229539.0,126.922377,37.526129,01_seoul_parks.csv
R-04134,park,서서울호수공원,서울특별시 양천구 남부순환로64길 20 (신월동),217946.0,126.8304789,37.5278392,01_seoul_parks.csv
R-04135,park,파리근린공원,서울특별시 양천구 목동동로 363,29619.3,126.8763932,37.5349739,01_seoul_parks.csv
R-04136,park,허브천문공원,서울특별시 강동구 둔촌동 산94,25500.0,127.1533951,37.5372715,01_seoul_parks.csv
R-04137,park,길동생태공원,서울특별시 강동구 천호대로 1291(길동생태공원),79258.7,127.1547791,37.5403935,01_seoul_parks.csv
R-04138,park,봉제산공원,서울특별시 강서구 화곡동 산41-6,917190.0,126.8517836,37.5421979,01_seoul_parks.csv
R-04139,park,용왕산근린공원,서울특별시 양천구 목동 199-51,213552.0,126.8783125,37.5429593,01_seoul_parks.csv
R-04140,park,서울숲,서울특별시 성동구 뚝섬로 273 (성수동1가),480994.0,127.0417982,37.5430717,01_seoul_parks.csv
R-04141,park,일자산근린공원,서울특별시 강동구 동남로 660(일자산공원),285882.6,127.1574587,37.5431657,01_seoul_parks.csv
R-04142,park,선유도근린공원,서울특별시 영등포구 선유로 343 (당산동 1) 선유도공원관리사무소,110407.0,126.90014,37.543418,01_seoul_parks.csv
R-04143,park,달맞이근린공원,서울특별시 성동구 옥수동 산1-1,63411.4,127.0212054,37.543564,01_seoul_parks.csv
R-04144,park,천호근린공원,서울특별시 강동구 올림픽로 702(천호공원),26696.8,127.1263451,37.5444741,01_seoul_parks.csv
R-04145,park,성수근린공원,서울특별시 성동구 성수2가 3동 302-25,5197.7,127.0524023,37.5448144,01_seoul_parks.csv
R-04146,park,효창근린공원,서울특별시 용산구 효창원로 177-18,171277.0,126.95993,37.545234,01_seoul_parks.csv
R-04147,park,외국인묘지공원,서울특별시 마포구 양화진길 46(외국인묘지공원),13224.0,126.911414,37.546797,01_seoul_parks.csv
R-04148,park,금호근린공원,서울특별시 성동구 장터1길 18,13467.8,127.0189457,37.5494726,01_seoul_parks.csv
R-04149,park,어린이대공원,서울특별시 광진구 능동로 216(서울어린이대공원),536094.5,127.0809212,37.5498987,01_seoul_parks.csv
R-04150,park,남산공원,서울특별시 중구 삼일대로 231(예장동),2896887.0,126.9903773,37.5501402,01_seoul_parks.csv
R-04151,park,샛마을근린공원,서울특별시 강동구 명일1동 288,11467.0,127.1471618,37.5504807,01_seoul_parks.csv
R-04152,park,아차산공원,서울특별시 광진구 광장동 370,23450.0,127.1010031,37.5517142,01_seoul_parks.csv
R-04153,park,와우근린공원,서울특별시 마포구 창전동 3-193번지 일대(홍익대 뒷산),87432.4,126.9289936,37.5517298,01_seoul_parks.csv
R-04154,park,명일근린공원,서울특별시 강동구 상일동 135,419108.4,127.1613641,37.5537143,01_seoul_parks.csv
R-04155,park,우장산근린공원,서울특별시 강서구 내발산동 산4-5,359435.2,126.844932,37.5541932,01_seoul_parks.csv
R-04156,park,손기정체육공원,서울특별시 중구 손기정로 101,29682.2,126.9652702,37.5560189,01_seoul_parks.csv
R-04157,park,응봉공원 (대현산배수지공원),서울특별시 성동구 금호동1가 산1-72,75570.0,127.0217653,37.5572281,01_seoul_parks.csv
R-04158,park,매화근린공원,서울특별시 강서구 등촌동 630-14,1980.4,126.86115,37.5575833,01_seoul_parks.csv
R-04159,park,염창근린공원,서울특별시 강서구 염창동 산24-1,112070.0,126.8689817,37.5579702,01_seoul_parks.csv
R-04160,park,동명근린공원,서울특별시 강동구 고덕2동 229,95753.4,127.1676703,37.5598341,01_seoul_parks.csv
R-04161,park,순화문화공원,서울특별시 중구 순화동 216-2,,126.971584,37.560215,01_seoul_parks.csv
R-04162,park,서소문역사공원,서울특별시 중구 의주로2가 16-2,,126.969742,37.560868,01_seoul_parks.csv
R-04163,park,훈련원근린공원,서울특별시 중구 을지로 227,17927.9,127.0038188,37.5675245,01_seoul_parks.csv
R-04164,park,허준공원,서울특별시 강서구 허준로5길 42,29843.8,126.8526745,37.5679874,01_seoul_parks.csv
R-04165,park,궁동근린공원,서울특별시 서대문구 성산로7길 19-24(궁동공원),126026.0,126.9229851,37.5690506,01_seoul_parks.csv
R-04166,park,서울식물원,서울특별시 강서구 마곡동로 161 서울식물원,505350.9,126.83483,37.569781,01_seoul_parks.csv
R-04167,park,경희궁,서울특별시 종로구 새문안로 55(신문로2가 2-1),98470.0,126.9685341,37.570773,01_seoul_parks.csv
R-04168,park,탑골근린공원,서울특별시 종로구 종로 99,19599.7,126.9882853,37.5710052,01_seoul_parks.csv
R-04169,park,문화비축기지,서울특별시 마포구 증산로 87,140022.0,126.8932455,37.57171848,01_seoul_parks.csv
R-04170,park,월드컵공원,서울특별시 마포구 하늘공원로 84(월드컵공원),2284085.0,126.878907,37.571805,01_seoul_parks.csv
R-04171,park,용마폭포공원,서울특별시 중랑구 면목동 산1-4,5107964.0,127.0905888,37.5731968,01_seoul_parks.csv
R-04172,park,간데메근린공원,서울특별시 동대문구 서울시립대로2길 59(간데메공원),15179.7,127.0488644,37.5732438,01_seoul_parks.csv
R-04173,park,용두근린공원,서울특별시 동대문구 용두동 34-1번지 일대,17182.0,127.0390042,37.5732791,01_seoul_parks.csv
R-04174,park,세종로공원,서울특별시 종로구 세종대로 189 (우) 03172,8868.0,126.9758875,37.5735,01_seoul_parks.csv
R-04175,park,궁산근린공원,서울특별시 강서구 가양동 산4-7,135002.7,126.838952,37.5735645,01_seoul_parks.csv
R-04176,park,독립근린공원,서울특별시 서대문구 통일로251(독립공원),113021.7,126.956771,37.5738289,01_seoul_parks.csv
R-04177,park,광화문시민열린마당,서울특별시 종로구 세종로 76-2,8948.1,126.9780227,37.5750449,01_seoul_parks.csv
R-04178,park,사직근린공원,서울특별시 종로구 사직로9길 5,168099.87,126.9674018,37.5759864,01_seoul_parks.csv
R-04179,park,상암근린공원,서울특별시 마포구 상암동 1761,160349.3,126.8859012,37.5760106,01_seoul_parks.csv
R-04180,park,숭인근린공원,서울특별시 종로구 숭인동 58,45615.0,127.0178267,37.5764419,01_seoul_parks.csv
R-04181,park,용마도시자연공원(사가정공원),서울특별시 중랑구 면목7동 산50,109635.0,127.095997,37.5797622,01_seoul_parks.csv
R-04182,park,안산도시자연공원,서울특별시 서대문구 홍제동 산33-98,2088704.9,126.9390273,37.5798246,01_seoul_parks.csv
R-04183,park,꿩고개근린공원,서울특별시 강서구 방화동 산110,180000.0,126.8157075,37.5801585,01_seoul_parks.csv
R-04184,park,마로니에공원,서울특별시 종로구 대학로8길 1,5802.0,127.0027886,37.5802295,01_seoul_parks.csv
R-04185,park,낙산근린공원,서울특별시 종로구 낙산길 41 (우) 03085,201779.0,127.007587,37.580477,01_seoul_parks.csv
R-04186,park,배봉산근린공원,서울특별시 동대문구 한천로43길 12-14(배봉산공원),265582.0,127.0641623,37.5812324,01_seoul_parks.csv
R-04187,park,개화근린공원,서울특별시 강서구 개화동 산17,386500.0,126.8068278,37.5813917,01_seoul_parks.csv
R-04188,park,방화근린공원,서울특별시 강서구 금낭화로 176(방화공원),72132.0,126.8132285,37.5819812,01_seoul_parks.csv
R-04189,park,인왕산도시자연공원,서울특별시 종로구 옥인동 산 3-1,1807420.9,126.9578438,37.5849001,01_seoul_parks.csv
R-04190,park,서일대뒷산공원,서울특별시 중랑구 면목동 산19,631021.0,127.0987817,37.5877155,01_seoul_parks.csv
R-04191,park,백련근린공원,서울특별시 서대문구 통일로 507-22(백련공원),993724.0,126.928616,37.5879662,01_seoul_parks.csv
R-04192,park,삼청근린공원,서울특별시 종로구 북촌로 134-1 (우) 03050,380735.0,126.9842875,37.5895821,01_seoul_parks.csv
R-04193,park,와룡근린공원,서울특별시 종로구 와룡공원길 192 (우) 03063,207790.0,126.9901672,37.5907944,01_seoul_parks.csv
R-04194,park,신사근린공원,서울특별시 은평구 신사동 산80-4,111650.0,126.9102948,37.5920771,01_seoul_parks.csv
R-04195,park,북악산도시자연공원,서울특별시 종로구 부암동 산2-6,954553.0,126.9737295,37.5929992,01_seoul_parks.csv
R-04196,park,성북근린공원,서울특별시 성북구 돈암동 616-1055,137759.0,127.0078625,37.5948509,01_seoul_parks.csv
R-04197,park,개운산근린공원,서울특별시 성북구 북악산로 949-73(돈암동 6-1),297926.0,127.0252858,37.5965837,01_seoul_parks.csv
R-04198,park,청량공원,서울특별시 성북구 화랑로18가길 50,762642.0,127.0511145,37.6020055,01_seoul_parks.csv
R-04199,park,봉산도시자연공원,서울특별시 은평구 구산동 산61,1511198.0,126.9020153,37.604071,01_seoul_parks.csv
R-04200,park,중랑캠핑숲,서울특별시 중랑구 송림길 160(중랑캠핑숲)/중랑구 망우동 74(청소년체험의숲),179666.0,127.1093075,37.6049896,01_seoul_parks.csv
R-04201,park,봉화산근린공원,서울특별시 중랑구 묵동 산46-1,1018689.0,127.0923625,37.6106404,01_seoul_parks.csv
R-04202,park,불광근린공원,서울특별시 은평구 불광동 산33-1,130345.0,126.9298962,37.6188016,01_seoul_parks.csv
R-04203,park,GTX연신849광장(구 물빛공원),서울특별시 은평구 통일로 849,4800.0,126.9207354,37.619052,01_seoul_parks.csv
R-04204,park,북서울꿈의숲,서울특별시 강북구 월계로 173,662543.0,127.0407344,37.6233355,01_seoul_parks.csv
R-04205,park,북한산국립공원,"서울특별시 강북구, 도봉구, 서대문구, 성북구, 은평구, 종로구 일대  경기도 고양시, 양주시, 의정부시 일대",77334000000.0,127.000938,37.624549,01_seoul_parks.csv
R-04206,park,경춘선숲길,노원구 공릉2동 산 82-2,211392.0,127.076482,37.627077,01_seoul_parks.csv
R-04207,park,향림근린공원,서울특별시 은평구 진관동 산55,147859.0,126.9240693,37.6293824,01_seoul_parks.csv
R-04208,park,오동근린공원,서울특별시 강북구 번동 산20-1,1368523.0,127.0317269,37.6327957,01_seoul_parks.csv
R-04209,park,진관근린공원(구파발폭포),서울특별시 은평구 진관동 393,7.0,126.9192155,37.6370244,01_seoul_parks.csv
R-04210,park,서오능도시자연공원,서울특별시 은평구 구파발동 갈현동 진관내동,1082847.0,126.9134338,37.6374823,01_seoul_parks.csv
R-04211,park,월천근린공원,서울특별시 도봉구 창동 28번지,10712.0,127.0509895,37.6473889,01_seoul_parks.csv
R-04212,park,초안산생태공원,서울특별시 도봉구 창동 산24,22113.0,127.0405382,37.6479483,01_seoul_parks.csv
R-04213,park,초안산근린공원,서울특별시 도봉구 창동 산157,664905.0,127.0455446,37.648316,01_seoul_parks.csv
R-04214,park,솔밭근린공원,서울특별시 강북구 우이동 80번지 일대,34955.0,127.0116241,37.652331,01_seoul_parks.csv
R-04215,park,쌍문근린공원,서울특별시 도봉구 쌍문동 산80,328018.0,127.0271316,37.6531456,01_seoul_parks.csv
R-04216,park,발바닥공원,서울특별시 도봉구 시루봉로6길 33,7000.0,127.031982,37.6597135,01_seoul_parks.csv
R-04217,park,불암산도시자연공원,서울특별시 노원구 한글비석로12길 51-33(불암산공원),5332422.0,127.0952714,37.6636719,01_seoul_parks.csv
R-04218,park,서울창포원,서울특별시 도봉구 마들로 916(서울창포원),51470.0,127.047938,37.689585,01_seoul_parks.csv
R-04219,park,수락산도시자연공원,서울특별시 노원구 상계동 산3-1,6691885.3,127.0813633,37.699232,01_seoul_parks.csv
R-04220,senior_center,새쟁이마을 경로당,서초구 신원동 22-2,,127.069877637665,37.435044436018,02_seoul_senior_centers.csv
R-04221,senior_center,현대빌라경로당,시흥대로 53,,126.902492490298,37.4391308903777,02_seoul_senior_centers.csv
R-04222,senior_center,원지 경로당,서초구 원지동 589,,127.056381571912,37.4425935028989,02_seoul_senior_centers.csv
R-04223,senior_center,중앙하이츠빌라경로당,시흥대로36길 45,,126.906872807132,37.4449136209404,02_seoul_senior_centers.csv
R-04224,senior_center,서초구립 청룡마을 경로당,서초구 청룡마을4길 15,,127.057906461465,37.4473181357831,02_seoul_senior_centers.csv
R-04225,senior_center,남서울힐스테이트경로당,시흥대로 165,,126.900722652942,37.4479033151811,02_seoul_senior_centers.csv
R-04226,senior_center,관악산신도브래뉴아파트경로당,금하로24나길 48,,126.910676400859,37.4481311944756,02_seoul_senior_centers.csv
R-04227,senior_center,서초포레스타7단지(아) 경로당,서초구 청계산로 11길7-12,,127.055973096756,37.4485514741169,02_seoul_senior_centers.csv
R-04228,senior_center,탑스빌아파트경로당,금하로30길 34,,126.915346267067,37.4489277038325,02_seoul_senior_centers.csv
R-04229,senior_center,벽산아파트6단지경로당,금하로 796,,126.916525916717,37.4490082825906,02_seoul_senior_centers.csv
R-04230,senior_center,관악우방아파트경로당,금하로 750,,126.913658594513,37.4490734382987,02_seoul_senior_centers.csv
R-04231,senior_center,건영아파트경로당,독산로10길 96,,126.910501928991,37.4496340433581,02_seoul_senior_centers.csv
R-04232,senior_center,서초포레스타6단지(아) 경로당,서초구 청계산로9길 1-12,,127.056241443278,37.4496826596411,02_seoul_senior_centers.csv
R-04233,senior_center,벽산아파트5단지경로당,금하로 816,,126.920020808062,37.4497786332027,02_seoul_senior_centers.csv
R-04234,senior_center,벽산타운경로당,금하로 816,,126.920020808062,37.4497786332027,02_seoul_senior_centers.csv
R-04235,senior_center,럭키아파트경로당,시흥대로47길 43,,126.89895393993,37.4506582868917,02_seoul_senior_centers.csv
R-04236,senior_center,성지아파트경로당,시흥대로51길 55,,126.89814502159,37.450875277331,02_seoul_senior_centers.csv
R-04237,senior_center,서초포레스타5단지(아) 경로당,서초구 청계산로7길43,,127.057683489981,37.45114196704,02_seoul_senior_centers.csv
R-04238,senior_center,백운한비치1차아파트경로당,탑골로2길 19,,126.911857241308,37.4514199694624,02_seoul_senior_centers.csv
R-04239,senior_center,벽산아파트금하경로당,금하로 793,,126.918245309403,37.4522125872144,02_seoul_senior_centers.csv
R-04240,senior_center,벽산아파트제1경로당,금하로 793,,126.918245309403,37.4522125872144,02_seoul_senior_centers.csv
R-04241,senior_center,산복경로당,금하로 793,,126.918245309403,37.4522125872144,02_seoul_senior_centers.csv
R-04242,senior_center,벽산아파트3단지경로당,탑골로 84,,126.9174650573,37.4530159288078,02_seoul_senior_centers.csv
R-04243,senior_center,서초구립 홍씨마을 경로당,서초구 홍씨마을길25,,127.065475474621,37.4531969026794,02_seoul_senior_centers.csv
R-04244,senior_center,서초더샵포레시니어하우스 경로당,서초구 헌릉로8길58,,127.06247734346,37.4532443872226,02_seoul_senior_centers.csv
R-04245,senior_center,백운한비치2차아파트경로당,금하로23길 52,,126.909342848147,37.4535771651578,02_seoul_senior_centers.csv
R-04246,senior_center,서초구립 새원마을 경로당,서초구 새원3길 8,,127.049929576357,37.4538653859932,02_seoul_senior_centers.csv
R-04247,senior_center,목련아파트경로당,금하로3길 26,,126.897439149193,37.4543350072853,02_seoul_senior_centers.csv
R-04248,senior_center,서초구립 본마을 경로당,서초구 본마을2길2,,127.053415293461,37.4544319506752,02_seoul_senior_centers.csv
R-04249,senior_center,시흥경남아파트경로당,독산로 78-1,,126.906999172916,37.4545705127908,02_seoul_senior_centers.csv
R-04250,senior_center,서초구립 능안마을 경로당,서초구 능안말2길13,,127.066258102977,37.454573484696,02_seoul_senior_centers.csv
R-04251,senior_center,서초포레스타2단지(아) 경로당,서초구 헌릉로8길 45,,127.06254658465,37.4546898457894,02_seoul_senior_centers.csv
R-04252,senior_center,내곡신흥 경로당,서초구 내곡동 1-1125,,127.080955796845,37.4547549849257,02_seoul_senior_centers.csv
R-04253,senior_center,서초포레스타3단지(아) 경로당,서초구 헌릉로8길22,,127.05917968299,37.4552690388771,02_seoul_senior_centers.csv
R-04254,senior_center,한신아파트경로당,한내로 62,,126.888877618767,37.4553912730949,02_seoul_senior_centers.csv
R-04255,senior_center,각산아파트경로당,한내로 52,,126.886989161084,37.4559702749684,02_seoul_senior_centers.csv
R-04256,senior_center,안골마을 경로당,서초구 내곡동 192-3,,127.063390808139,37.4559745105493,02_seoul_senior_centers.csv
R-04257,senior_center,서초호반써밋 경로당,서초구 양재대로2길 109,,127.01378344297,37.456115498066,02_seoul_senior_centers.csv
R-04258,senior_center,무지개아파트경로당,시흥대로73길 11,,126.898301459536,37.4566169360635,02_seoul_senior_centers.csv
R-04259,senior_center,참새공원경로당,한내로 55,,126.887194287022,37.4569559982207,02_seoul_senior_centers.csv
R-04260,senior_center,신흥경로당,금하로23길 155,,126.907342569435,37.4570130672036,02_seoul_senior_centers.csv
R-04261,senior_center,금주경로당,시흥대로72길 13,,126.900291077741,37.4571730243606,02_seoul_senior_centers.csv
R-04262,senior_center,시흥베르빌아파트경로당,시흥대로77길 23,,126.897593557221,37.4575519359473,02_seoul_senior_centers.csv
R-04263,senior_center,LH서초3단지아파트경로당,서초구 양재대로2길 34,,127.02216682945,37.4575822429655,02_seoul_senior_centers.csv
R-04264,senior_center,서초힐스경로당,서초구 양재대로2길 90,,127.017570531118,37.4576052707213,02_seoul_senior_centers.csv
R-04265,senior_center,식유촌 경로당,서초구 우면동 610-5,,127.012682971305,37.457680500164,02_seoul_senior_centers.csv
R-04266,senior_center,서초구립 샘마을 경로당,서초구 샘마을길 8,,127.071488067976,37.4581604314869,02_seoul_senior_centers.csv
R-04267,senior_center,호반써밋서초파크아파트 경로당,서초구 양재대로 2길 33,,127.024131981599,37.4582049982978,02_seoul_senior_centers.csv
R-04268,senior_center,금천롯데캐슬골드파크2차경로당,벚꽃로 30,,126.893710403536,37.4582229148592,02_seoul_senior_centers.csv
R-04269,senior_center,탑성마을 경로당,서초구 탑성말길6,,127.056346556643,37.4582842207197,02_seoul_senior_centers.csv
R-04270,senior_center,호반써밋파크뷰아파트 경로당,서초구 양재대로2길 11,,127.025420796786,37.45912484198,02_seoul_senior_centers.csv
R-04271,senior_center,휴먼시아(아)2경로당,"서울특별시 관악구 난곡로 55, 216동(신림동 1735 216동)",,126.920752798392,37.4597417150822,02_seoul_senior_centers.csv
R-04272,senior_center,휴먼시아(아)3경로당,"서울특별시 관악구 난곡로 55, 220동(신림동 1735 220동)",,126.920752798392,37.4597417150822,02_seoul_senior_centers.csv
R-04273,senior_center,휴먼시아(아)4경로당,"서울특별시 관악구 난곡로 55, 204동(신림동 1735 204동)",,126.920752798392,37.4597417150822,02_seoul_senior_centers.csv
R-04274,senior_center,휴먼시아(아)5경로당,"서울특별시 관악구 난곡로 55, 227동(신림동 1735 227동)",,126.920752798392,37.4597417150822,02_seoul_senior_centers.csv
R-04275,senior_center,금천롯데캐슬골드파크3차경로당,시흥대로 291,,126.896699156299,37.4599560487863,02_seoul_senior_centers.csv
R-04276,senior_center,금천롯데캐슬골드파크1차경로당,벚꽃로 40,,126.893020585165,37.4600596360114,02_seoul_senior_centers.csv
R-04277,senior_center,서초구립 송동마을 경로당,서초구 송동길27,,127.01710024928,37.4601675486695,02_seoul_senior_centers.csv
R-04278,senior_center,주공14단지아파트경로당,한내로 69-54,,126.885814835631,37.4602167873458,02_seoul_senior_centers.csv
R-04279,senior_center,해가든아파트경로당,벚꽃로6길 3,,126.892463579375,37.460610009066,02_seoul_senior_centers.csv
R-04280,senior_center,강남데시앙파크아파트,강남구 헌릉로590길 63,,127.101540870536,37.4610465369667,02_seoul_senior_centers.csv
R-04281,senior_center,휴먼시아(아)제3단지경로당,"서울특별시 관악구 난곡로 63, 별동(신림동 1735-2 별동)",,126.918605173435,37.4610624003317,02_seoul_senior_centers.csv
R-04282,senior_center,대우신림2차푸르지오(아)경로당,"서울특별시 관악구 난곡로 66, 102동(신림동 1736)",,126.91987541193,37.4610652506245,02_seoul_senior_centers.csv
R-04283,senior_center,라이프아파트꽃마음경로당,벚꽃로 60,,126.892171602357,37.4610961992269,02_seoul_senior_centers.csv
R-04284,senior_center,서초네이처힐6단지아파트 경로당,서초구 태봉로2길30,,127.025650823399,37.4611528806282,02_seoul_senior_centers.csv
R-04285,senior_center,국제산장(아)경로당,서울특별시 관악구 호암로 417(신림동 1693),,126.927479872415,37.4613351494786,02_seoul_senior_centers.csv
R-04286,senior_center,삼성산주공(아)경로당,서울특별시 관악구 호암로 399(신림동 1714),,126.925454992929,37.4613714617228,02_seoul_senior_centers.csv
R-04287,senior_center,서초구립 염곡 경로당,서초구 염곡말길9,,127.050698964768,37.4618240620617,02_seoul_senior_centers.csv
R-04288,senior_center,서초네이처힐7단지아파트  경로당,서초구 태봉로2길10,,127.023266257226,37.4620460968245,02_seoul_senior_centers.csv
R-04289,senior_center,휴먼시아(아)1경로당,"서울특별시 관악구 난곡로 30, 107동(신림동 1735-1 107동)",,126.921077193374,37.4622134077214,02_seoul_senior_centers.csv
R-04290,senior_center,신림SH빌(아)경로당,서울특별시 관악구 난곡로 80(신림동 1736-1),,126.919545026803,37.4625381803389,02_seoul_senior_centers.csv
R-04291,senior_center,장수경로당,독산로50길 57-1,,126.907612108957,37.4628211111268,02_seoul_senior_centers.csv
R-04292,senior_center,세곡리엔파크4단지아파트,강남구 헌릉로590길 88,,127.101444329255,37.4628776555918,02_seoul_senior_centers.csv
R-04293,senior_center,금천현대아파트경로당,벚꽃로 73,,126.890423305457,37.4629100391456,02_seoul_senior_centers.csv
R-04294,senior_center,서초네이처힐5단지아파트 경로당,서초구 태봉로2길5,,127.024216596126,37.4629803452747,02_seoul_senior_centers.csv
R-04295,senior_center,흐능날 경로당,서초구 내곡동 1-3026,,127.084355428768,37.4631604020738,02_seoul_senior_centers.csv
R-04296,senior_center,시흥금강아파트경로당,독산로50길 57-2,,126.908072324465,37.4632371066196,02_seoul_senior_centers.csv
R-04297,senior_center,서초네이처힐2단지아파트 경로당,서초구 형촌길 15,,127.021462617695,37.4632989346877,02_seoul_senior_centers.csv
R-04298,senior_center,신동아파밀리에1단지,강남구 헌릉로590길100,,127.101042591666,37.4635377203095,02_seoul_senior_centers.csv
R-04299,senior_center,시흥삼익아파트경로당,독산로50길 89,,126.909126305021,37.4637563637838,02_seoul_senior_centers.csv
R-04300,senior_center,신림서초(아)경로당,서울특별시 관악구 호암로16길 5(신림동 1724),,126.932246557542,37.4640463294621,02_seoul_senior_centers.csv
R-04301,senior_center,반고개,강남구 헌릉로622길 9,,127.107020677281,37.4641090146779,02_seoul_senior_centers.csv
R-04302,senior_center,서초네이처힐1단지아파트 경로당,서초구 형촌길35,,127.019185184101,37.4641127596984,02_seoul_senior_centers.csv
R-04303,senior_center,서초네이처힐4단지아파트 경로당,서초구 태봉로2길65,,127.0257879338,37.4641257392669,02_seoul_senior_centers.csv
R-04304,senior_center,독산역롯데캐슬아파트경로당,벚꽃로 100,,126.891110756716,37.4641706487518,02_seoul_senior_centers.csv
R-04305,senior_center,신림동벽산블루밍(아)경로당,서울특별시 관악구 호암로 519(신림동 1733),,126.931318530058,37.4641771612062,02_seoul_senior_centers.csv
R-04306,senior_center,신림9현대(아)경로당,서울특별시 관악구 대학20길 27(신림동 255-189),,126.937548871364,37.4643963201766,02_seoul_senior_centers.csv
R-04307,senior_center,세곡리엔파크3단지아파트,강남구 헌릉로590길 11,,127.104002692314,37.4643990418051,02_seoul_senior_centers.csv
R-04308,senior_center,주공2단지(아)경로당,서울특별시 관악구 광신길 86(신림동 1713),,126.926906437819,37.4644976172183,02_seoul_senior_centers.csv
R-04309,senior_center,신동아파밀리에2단지,강남구 헌릉로590길 10,,127.102737297551,37.4645126849986,02_seoul_senior_centers.csv
R-04310,senior_center,양재리본타워2단지아파트 경로당,서초구 매헌로16길 40,,127.036170864158,37.4649310444444,02_seoul_senior_centers.csv
R-04311,senior_center,중앙하이츠아파트경로당,범안로 1136,,126.888536683719,37.4653308234224,02_seoul_senior_centers.csv
R-04312,senior_center,윗반고개마을,강남구 헌릉로645길 11,,127.109371583292,37.4655792044191,02_seoul_senior_centers.csv
R-04313,senior_center,서초네이처힐3단지아파트 경로당,서초구 태봉로2길60,,127.027181197541,37.4656521008404,02_seoul_senior_centers.csv
